Profile_URL,scholar_id,name,affiliation,total_cites,h_index,i10_index,fields
https://scholar.google.com/citations?hl=en&user=QrmLzEcAAAAJ,"""QrmLzEcAAAAJ""",Benoit Goossens,"Professor in Biology, Cardiff University",10123,51,123,"conservation genetics, conservation biology, landscape ecology, wildlife management"
https://scholar.google.com/citations?hl=en&user=E7ZJIFYAAAAJ,"""E7ZJIFYAAAAJ""",Rhett D. Harrison,"CIFOR-ICRAF, CGIAR",10010,50,117,"Landscape ecology, Conservation biology, Biodiversity, Tropical forest ecology, Restoration"
https://scholar.google.com/citations?hl=en&user=FwU_ppgAAAAJ,"""FwU_ppgAAAAJ""",Jeffrey S. Evans,"Senior Landscape Ecologist & Biometrician, The Nature Conservancy and University of Wyoming",9968,43,65,"ecology, spatial statistics, landscape ecology, nonparametric statistics, remote sensing"
https://scholar.google.com/citations?hl=en&user=Fyr0NJQAAAAJ,"""Fyr0NJQAAAAJ""",jan vermaat,Norges University of Life Sciences,9817,52,108,"landscape ecology, water quality, ecosystem services"
https://scholar.google.com/citations?hl=en&user=g9yhWqQAAAAJ,"""g9yhWqQAAAAJ""",Owen F Price,"Senior Research Fellow, Centre for Environmental Risk Management of Bushfire",9750,60,140,"Wildfire Risk, Spatial Analysis, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=vkw1mXEAAAAJ,"""vkw1mXEAAAAJ""",peter bridgewater,University of Canbera,9686,39,102,"bioidversity, landscape ecology, enviornmental policy"
https://scholar.google.com/citations?hl=en&user=DS9P784AAAAJ,"""DS9P784AAAAJ""",Sarah E. Gergel,"Professor, Forest & Conservation Sciences, University of British Columbia",9543,45,85,"landscape ecology, participatory mapping, aerial photography, mapping ecosystem services, spatial pattern analysis"
https://scholar.google.com/citations?hl=en&user=22ZOlLwAAAAJ,"""22ZOlLwAAAAJ""",Miao Liu,"Institute of Applied Ecology, Chinese Academy Sciences",9520,47,261,"Landscape Ecology, Urban Ecology"
https://scholar.google.com/citations?hl=en&user=6qWRQQYAAAAJ,"""6qWRQQYAAAAJ""",Kristoffer Hylander,"Professor in Plant Ecology, Stockholm University",9494,52,131,"landscape ecology, species diversity, effects of human land-use, bryophyte ecology"
https://scholar.google.com/citations?hl=en&user=UTZbJuAAAAAJ,"""UTZbJuAAAAAJ""",Geoffrey C Poole,"Professor, Fluvial Landscape Ecology, Montana State University",9325,37,60,"Hydro-ecology, Landscape Ecology, Biogeochemistry, Stream Ecology, Geomorphology"
https://scholar.google.com/citations?hl=en&user=8Fpp0H4AAAAJ,"""8Fpp0H4AAAAJ""",Donald E. Weller,"Ecologist and Senior Scientist, Smithsonian Institution -- Smithsonian Environmental Research Center",9269,51,90,"Landscape ecology, ecological modeling, biogeochemistry, ecological health, land-water linkages"
https://scholar.google.com/citations?hl=en&user=8IQywO4AAAAJ,"""8IQywO4AAAAJ""","Andrés Etter, (ORCID 0000-0003-0665-9300)","Professor Landscape Ecology (retired), Pontificia Universidad Javeriana, Colombia (grid.41312.35",9253,45,71,"Land use and land cover change, Landscape Ecology, Conservation, Global Change"
https://scholar.google.com/citations?hl=en&user=pnCJvmIAAAAJ,"""pnCJvmIAAAAJ""",Sam Banks,"Research Institute for the Environment and Livelihoods, Charles Darwin University",9095,49,125,"Molecular Ecology, Landscape Ecology, Conservation Biology"
https://scholar.google.com/citations?hl=en&user=d1OvJkMAAAAJ,"""d1OvJkMAAAAJ""",antonio trabucco,Euro-Mediterranean Centre on Climate Change (CMCC),8991,40,54,"landscape ecology, ecosystem services and natural resources management"
https://scholar.google.com/citations?hl=en&user=DYhlzEoAAAAJ,"""DYhlzEoAAAAJ""",Brad Howlett,"Pollination Scientist, Plant & Food Research, Christchurch, New Zealand",8944,34,62,"pollination, crop pollination, pollinator diversity, landscape ecology"
https://scholar.google.com/citations?hl=en&user=TJ5xlKsAAAAJ,"""TJ5xlKsAAAAJ""",William Michener,University of New Mexico,8934,45,99,"information management, metadata, landscape ecology, marine biology"
https://scholar.google.com/citations?hl=en&user=UrDlCTwAAAAJ,"""UrDlCTwAAAAJ""",Christopher Cronan,University of Maine,8680,39,63,"biogeochemistry, ecosystems ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=6ZclK-sAAAAJ,"""6ZclK-sAAAAJ""",Jan Hanspach,"Social-Ecological Systems Institute, Leuphana University Lueneburg",8618,42,79,"Biocultural diversity, Social-ecological systems, Conservation biology, Landscape Ecology, Sustainability Science"
https://scholar.google.com/citations?hl=en&user=MTliwxAAAAAJ,"""MTliwxAAAAAJ""",Francisco Manuel Cardoso Castro Rego,Professor University of Lisbon,8613,48,146,"Fire ecology and management, landscape ecology"
https://scholar.google.com/citations?hl=en&user=CUS7cWwAAAAJ,"""CUS7cWwAAAAJ""",Aveliina Helm,"Professor of Restoration Ecology, University of Tartu, Estonia",8554,36,59,"Ecology, Biodiversity, Landscape ecology, Ecosystem services, Restoration ecology"
https://scholar.google.com/citations?hl=en&user=SQTXmrAAAAAJ,"""SQTXmrAAAAAJ""",Florian Jansen,"Professor of Landscape ecology, University of Rostock",8511,42,80,"Landscape Ecology, Vegetation Science, Biodiversity, Macroecology, Vegetation_classification"
https://scholar.google.com/citations?hl=en&user=KjGXGeQAAAAJ,"""KjGXGeQAAAAJ""",Cristian Echeverria,"Professor titular, Universidad de Concepcion",8501,39,82,"landscape ecology, forest conservation, forest restoration"
https://scholar.google.com/citations?hl=en&user=QeWJoLoAAAAJ,"""QeWJoLoAAAAJ""",Jukka Jokimäki,"University Researcher, Arctic Centre,University of Lapland, Finland",8478,44,81,"urban ecology, ornithology, conservation biology, landscape ecology, arctic ecology"
https://scholar.google.com/citations?hl=en&user=thOGfy4AAAAJ,"""thOGfy4AAAAJ""",Robert Scheller,"Professor, North Carolina State University",8463,50,96,"forest ecology, landscape ecology, climate change"
https://scholar.google.com/citations?hl=en&user=akY5N4EAAAAJ,"""akY5N4EAAAAJ""",Alexandre Camargo Martensen,"Assistant Professor, Federal University of São Carlos (UFSCar),  CCN Centro de Ciências da Natureza",8460,19,25,"Conservation Biology, Spatial Ecology, Tropical Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=6mLodjIAAAAJ,"""6mLodjIAAAAJ""",Giovanni Sanesi,"University of Bari, ITALY",8400,42,84,"Urban forestry, Forest management, Landscape ecology, Wildfire"
https://scholar.google.com/citations?hl=en&user=GhojBFIAAAAJ,"""GhojBFIAAAAJ""",Seth Wenger,"Director of Science, UGA River Basin Center",8395,39,71,"Aquatic Ecology, Landscape Ecology, Conservation Biology, Modeling"
https://scholar.google.com/citations?hl=en&user=-lHGpDIAAAAJ,"""-lHGpDIAAAAJ""",Don McKenzie,"Reserch ecologist, US Forest Service",8331,41,68,"landscape ecology, climate change, complex systems"
https://scholar.google.com/citations?hl=en&user=JBS2bQQAAAAJ,"""JBS2bQQAAAAJ""",Mateus Batistella,"Researcher, Embrapa Agricultural Informatics",8173,46,98,"Land change, Landscape ecology, Geotechnologies"
https://scholar.google.com/citations?hl=en&user=sN67FCMAAAAJ,"""sN67FCMAAAAJ""",Brian J. Harvey,"Associate Professor, University of Washington",8069,33,57,"disturbance ecology, disturbance interactions, fire ecology, forest ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=rdnA9NwAAAAJ,"""rdnA9NwAAAAJ""",Silvio Ferraz,"Full professor - ESALQ, University of São Paulo, Brazil",8054,47,98,"Forest hydrology, watershed management, landscape ecology, environmental modelling"
https://scholar.google.com/citations?hl=en&user=mnzmXpUAAAAJ,"""mnzmXpUAAAAJ""",Dan Isaak,"U.S. Forest Service, Rocky Mountain Research Station",7988,42,84,"spatial statistics, species distribution models, landscape ecology, stream temperature, climate change"
https://scholar.google.com/citations?hl=en&user=tiqunB0AAAAJ,"""tiqunB0AAAAJ""",Benjamin Zuckerberg,"Professor, University of Wisconsin",7962,40,96,"Community Science, Climate Change, Ornithology, Avian Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=H_SV9vYAAAAJ,"""H_SV9vYAAAAJ""",Benjamin Zuckerberg,"Associate Professor, University of Wisconsin-Madison",7960,40,96,"climate change, species distributions, citizen science, landscape ecology"
https://scholar.google.com/citations?hl=en&user=xkOp87wAAAAJ,"""xkOp87wAAAAJ""",Marc-Andre Villard,Mount Allison University,7896,42,81,"Habitat Fragmentation, Landscape Ecology, Avian Ecology, Connectivity"
https://scholar.google.com/citations?hl=en&user=FFuSxIkAAAAJ,"""FFuSxIkAAAAJ""",James Thorne,Research Ecologist,7866,44,102,"landscape ecology, climage change, regional planning and assessment"
https://scholar.google.com/citations?hl=en&user=Mn3_gQ8AAAAJ,"""Mn3_gQ8AAAAJ""",Jagdish Krishnaswamy,"Dean, School of Environment and Sustainability",7838,39,66,"Ecohydrology, landscape ecology, urban ecology, ecosystem services, biodiversity"
https://scholar.google.com/citations?hl=en&user=9HOJ1wYAAAAJ,"""9HOJ1wYAAAAJ""",Christian E. Torgersen,Research Landscape Ecologist,7782,36,57,"Landscape ecology, aquatic ecology, spatial analysis"
https://scholar.google.com/citations?hl=en&user=8jIuviQAAAAJ,"""8jIuviQAAAAJ""",Michael J. Falkowski,Department of Ecosystem Science and Sustainability - Colorado State University,7762,39,62,"remote sensing, earth system science, ecology, landscape ecology, forestry"
https://scholar.google.com/citations?hl=en&user=2IbAMWQAAAAJ,"""2IbAMWQAAAAJ""",Markus Walsh,"Landscape ecologist, Africa Soil Information Service",7726,24,33,"Landscape Ecology, Remote Sensing, Spectrometry, Data Science"
https://scholar.google.com/citations?hl=en&user=jmqAyLcAAAAJ,"""jmqAyLcAAAAJ""",Robert N. Coulson,Professor of Entomology and Ecosystem Science and Management,7632,45,157,"Landscape Ecology, Forest Entomology"
https://scholar.google.com/citations?hl=en&user=vmF72BgAAAAJ,"""vmF72BgAAAAJ""",Dolors Armenteras,"Professor, Universidad Nacional de Colombia",7619,47,109,"Biodiversity Conservation, Landscape Ecology, Fire, Deforestation and Degradation, Policy"
https://scholar.google.com/citations?hl=en&user=oklO5KYAAAAJ,"""oklO5KYAAAAJ""",Chris J Johnson,"Professor, University of Northern British Columbia",7609,40,85,"Conservation Biology, Wildlife Ecology, Landscape Ecology, Rangifer, Expert Systems"
https://scholar.google.com/citations?hl=en&user=JMC4Q2gAAAAJ,"""JMC4Q2gAAAAJ""",Bram Van Moorter,Norwegian Institute for Nature Research,7596,35,60,"landscape ecology, movement ecology, network science"
https://scholar.google.com/citations?hl=en&user=os4N0y0AAAAJ,"""os4N0y0AAAAJ""",Ivika Ostonen,"Professor in Root Ecology, University of Tartu",7596,42,77,"Root Ecology, Landscape Ecology, Forests, Rhizosphere"
https://scholar.google.com/citations?hl=en&user=RkTB68YAAAAJ,"""RkTB68YAAAAJ""",Nancy McIntyre,"Professor of Biological Sciences, Texas Tech University",7556,32,72,"Landscape Ecology, Urban Ecology"
https://scholar.google.com/citations?hl=en&user=mZovLMQAAAAJ,"""mZovLMQAAAAJ""",Michael W. Binford,"Professor Emeritus of Geography, University of Florida",7551,42,69,"Biogeography, Physical Geography, Landscape Ecology, Macrosystems, UF-LUECI"
https://scholar.google.com/citations?hl=en&user=c8BwJOYAAAAJ,"""c8BwJOYAAAAJ""",Andrew J. Elmore,University of Maryland Center for Environmental Science (UMCES),7490,34,62,"Landscape ecology, Remote sensing"
https://scholar.google.com/citations?hl=en&user=4HQBjYUAAAAJ,"""4HQBjYUAAAAJ""",Stephanie Aviron,INRAE UMR BAGAP,7441,37,56,"landscape ecology, agroecology"
https://scholar.google.com/citations?hl=en&user=3HpHhVcAAAAJ,"""3HpHhVcAAAAJ""",Matthew O'Neal,"Professor of Entomology, Iowa State University",7397,45,90,"Insect Ecology, Integrated Pest Management, Insect-Plant Interactions, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=pr6MgnsAAAAJ,"""pr6MgnsAAAAJ""",Melanie Murphy,"Dept Ecosystem Science and Management, Director Program in Ecology, University of Wyoming",7387,32,45,"spatial ecology, landscape ecology, landscape genetics, conservation genetics, environmental DNA (eDNA)"
https://scholar.google.com/citations?hl=en&user=KIVxIL4AAAAJ,"""KIVxIL4AAAAJ""",Maurizio Rossetto,Head of Research Centre for Ecosystem Resilience (RBGS); Hon Prof (University of Queensland),7291,44,101,"Conservation Biology, Evolution and Speciation, Landscape Ecology, Population Genomics"
https://scholar.google.com/citations?hl=en&user=GpGvcHcAAAAJ,"""GpGvcHcAAAAJ""",Vânia Proença,"MARETEC, LARSyS, Instituto Superior Técnico, Universidade de Lisboa",7243,29,44,"Biodiversity, Ecosystem services, Land-use change, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=bygBLL8AAAAJ,"""bygBLL8AAAAJ""",Frank Mazzotti,"Professor, University of Florida",7234,46,151,"Conservation planning, endangered species, impacts of human activities on fish and wildlife resources, landscape ecology, enviro"
https://scholar.google.com/citations?hl=en&user=xlhmNeEAAAAJ,"""xlhmNeEAAAAJ""",Li An,"Solon & Martha Dixon Endowed Professor, Auburn University",7125,40,67,"human-environment, landscape ecology, GIScience, complex systems"
https://scholar.google.com/citations?hl=en&user=K6D33U0AAAAJ,"""K6D33U0AAAAJ""",Evangelia Drakou,"Geography Department, Harokopio University of Athens, Greece",7112,30,42,"Ecosystem Services, Marine and Coastal ES, Landscape Ecology, Protected Area Management"
https://scholar.google.com/citations?hl=en&user=VsclPzIAAAAJ,"""VsclPzIAAAAJ""",Carol Miller,"Research Ecologist, United States Forest Service",7096,46,72,"fire ecology, fire management, risk analysis, landscape ecology, climate change"
https://scholar.google.com/citations?hl=en&user=A9xpWpkAAAAJ,"""A9xpWpkAAAAJ""",Balazs Deak,"Lendület Seed Ecology Research Group; Institue of Ecology and Botany, Centre for Ecological Research",7095,50,116,"landscape ecology, grassland, remote sensing, fragmentation, isolation"
https://scholar.google.com/citations?hl=en&user=UlETOH4AAAAJ,"""UlETOH4AAAAJ""",Amy Hahs,"School of Agriculture, Food and Ecosystem Sciences, The University of Melbourne",7033,38,53,"urban ecology, plant ecology, functional traits, comparative ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=2UVNC1YAAAAJ,"""2UVNC1YAAAAJ""",Sharon K. Collinge,"Professor of Environmental Studies, University of Colorado-Boulder",6963,38,66,"Community ecology, restoration ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=aJ9x13QAAAAJ,"""aJ9x13QAAAAJ""",Susana Ochoa-Gaona,El Colegio de la Frontera Sur,6952,33,76,"Tropical forest ecology, Tree species, Germination, Landscape ecology, Ecological restoration"
https://scholar.google.com/citations?hl=en&user=vy7TzMoAAAAJ,"""vy7TzMoAAAAJ""",Anna M Hersperger,WSL,6888,41,75,"land change, landscape ecology, spatial planning"
https://scholar.google.com/citations?hl=en&user=qPCWrDoAAAAJ,"""qPCWrDoAAAAJ""",Anna Pidgeon,"Professor of Forest and Wildlife Ecology, University of Wisconsin-Madison",6888,44,92,"conservation, wildlife habitat selection, avian ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=uObUovEAAAAJ,"""uObUovEAAAAJ""",Alejandro Velázquez,Universidad Nacional Autónoma de México,6859,42,111,landscape ecology
https://scholar.google.com/citations?hl=en&user=MJpWCpkAAAAJ,"""MJpWCpkAAAAJ""",Lutz Tischendorf,CEO ELUTIS Modelling and Consulting Inc.,6851,23,25,"Population Viability Analysis, Heuristic Optimization Approaches, Landscape Ecology, Risk Assessment, Enterprise Search Technolo"
https://scholar.google.com/citations?hl=en&user=F6ZrAIQAAAAJ,"""F6ZrAIQAAAAJ""",Philip Barton,"Associate Professor of Zoology, Deakin University",6805,41,106,"Insect ecology, Landscape ecology, Decomposition ecology"
https://scholar.google.com/citations?hl=en&user=uMBjaFgAAAAJ,"""uMBjaFgAAAAJ""",J. Nicolas Urbina-Cardona (ORCID 0000-0002-4174-8467),"Profesor Asociado, Pontificia Universidad Javeriana, (grid.41312.35 / ROR 03etyjw28), COLOMBIA",6676,36,64,"conservation biology, community ecology, herpetology, functional ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=7ZpMAuMAAAAJ,"""7ZpMAuMAAAAJ""",Graeme R Newell,Arthur Rylah Institute for Environmental Research,6629,33,40,"conservation biology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=i1sIWUkAAAAJ,"""i1sIWUkAAAAJ""",Leslie Ries,Georgetown Univeristy,6618,35,48,"Biogeography, Landscape Ecology, Global Change Ecology, butterflies and insects"
https://scholar.google.com/citations?hl=en&user=WYlfPT0AAAAJ,"""WYlfPT0AAAAJ""",Tiit Teder,"Associate Professor, University of Tartu, Estonia",6570,29,50,"evolutionary ecology, conservation biology, landscape ecology, butterfly ecology, insects"
https://scholar.google.com/citations?hl=en&user=k83XsbUAAAAJ,"""k83XsbUAAAAJ""",Patrick Zollner,Department of Forestry and Natural Resources Purdue University,6552,32,69,"Behavioral Ecology, Landscape Ecology, Conservation Biology, Mammalogy"
https://scholar.google.com/citations?hl=en&user=6dVVAwsAAAAJ,"""6dVVAwsAAAAJ""",Proulx Raphaël,"Professor of Conservation Biology, Université du Québec à Trois-Rivières",6534,29,50,"biodiversity, landscape ecology, soundscape ecology, ecological integrity, ecological indicators"
